currency,time,open,high,low,close,volume
ZILUSDT,1675589940.0,0.03063,0.03064,0.03043,0.03046,1492274.9
ZILUSDT,1675590000.0,0.03045,0.03045,0.03037,0.0304,274390.2
ZILUSDT,1675590060.0,0.03042,0.0305,0.03038,0.03049,753075.3
ZILUSDT,1675590120.0,0.03048,0.03053,0.03046,0.03047,677553.6
ZILUSDT,1675590180.0,0.03044,0.03058,0.03043,0.03057,660794.5
ZILUSDT,1675590240.0,0.03055,0.03056,0.03047,0.03048,549261.1
ZILUSDT,1675590300.0,0.03046,0.03046,0.03038,0.03038,962937.5
