currency,time,open,high,low,close,volume
KAVAUSDT,1675590060.0,1.027,1.027,1.027,1.027,3117.6
KAVAUSDT,1675590120.0,1.027,1.027,1.027,1.027,3701.7
KAVAUSDT,1675590180.0,1.026,1.027,1.026,1.027,118.7
