currency,time,open,high,low,close,volume
IOTAUSDT,1675590120.0,0.249,0.2491,0.249,0.2491,11284.0
IOTAUSDT,1675590180.0,0.2492,0.2493,0.2492,0.2493,14599.0
IOTAUSDT,1675590240.0,0.2494,0.2497,0.2494,0.2497,19478.0
IOTAUSDT,1675590300.0,0.2497,0.2497,0.2494,0.2495,3958.0
