currency,time,open,high,low,close,volume
ADAUSDT,1675589940.0,0.4003,0.4003,0.3999,0.4,34353.9
ADAUSDT,1675590000.0,0.4,0.4003,0.3999,0.4,31720.2
ADAUSDT,1675590060.0,0.3999,0.4,0.3999,0.4,1727.2
ADAUSDT,1675590120.0,0.4,0.4,0.3998,0.3998,7686.3
ADAUSDT,1675590180.0,0.3999,0.4004,0.3999,0.4003,15641.7
ADAUSDT,1675590240.0,0.4004,0.4007,0.4004,0.4005,19520.3
ADAUSDT,1675590300.0,0.4004,0.4007,0.4004,0.4004,61392.1
ADAUSDT,1675590360.0,0.4004,0.4005,0.4002,0.4004,45389.1
